Nom du Produit,Prix,Spécifications
"Samsung Galaxy M13 - 6.6"" - 4GB RAM + 64 GB ROM - 50 MP- Light Bleu",1390.0,Processeur 2GHz Poids (g) 192 Durée Lecture Audio (heures) Jusqu'à 90 Type de CPU Octa-Core RAM: 4GB ROM: 64GB
"XIAOMI Redmi Note 13 Pro 6.6"" (256GB / 8GB ) 200MP- Helio G99 Ultra - Midnight Black",3499.0,5100mAh RAM : 8Go ROM : 256Go Caméra grand-angle 200 MP
XIAOMI Redmi 12C (6GB - 128GB) MediaTek G85 - 5000 mAh - 50MP - NFC - Vert,1629.0,Fabricant: Xiaomi Nom du produit: Redmi 12C Poids: 193g Dimensions: 168.76 x 76.41 x 8.77mm Système d'exploitation (OS): Android 12 Taille de l'écran: 6.71 pouces Définition: 1650x720 Mémoire vive (RAM): 6GB Stockage (ROM): 128GB Appareil photo: 50MP Samsung S5KJN1 Processeur: MediaTek Helio G85 Batterie: 5000mA
"mini phone /Bluetooth intégrée / 2 carte sim/passer un appel, écouter de la musique",199.0,"mini phone  Il peut être utilisé comme téléphone mobile lors de l'insertion d'une carte nano SIM. Il fait la synchronisation du message par Bluetooth. Compatible avec les téléphones portables et les pads avec fonction Bluetooth intégrée. Utilisé comme un téléphone Bluetooth pour passer un appel, écouter de la musique. Facile à transporter et à utiliser, mains libres depuis un téléphone mobile et une tablette PC."
"Nokia Dual Sim Keypad Mobile, radio FM sans fil, Bluetooth, lecteur MP3",289.0,"Écran QVGA de 2,4 pouces.         Résolution : 320 x 240 pixels.          Caméra VGA AVEC FLAS.       Bluetooth 3.0.                      Batterie amovible 1020 mAh.                jusqu'à 19,4 heures/23,4 jours.  double carte SIM.  "
Honor X7A (4GB -128GB) Helio G37 -5000 mAh - 50 MP- NFC-Noir,1790.0,"Écran IPS de 6,74″ La caméra arrière quadruple :  50 MP HD (F1.8), 5 MP grand angle (F2.2), 2 MP de profondeur (F2.4) et 2 MP macro (F2.4). Au niveau de la caméra frontale il dispose d'un 8 MP (f/2.0) Processeur : MediaTek Helio G37 4 Go + 128 Go de mémoire , Dimensions : 167,48 x 76,85 x 8,27 mm, Batterie 5330 mAh et prend en charge jusqu'à 10 V/2,25 A super charge, Système d'exploitation :  Magic UI 6.1 (basé sur Android 12)"
"realme C33 4G 6,5"" (4Go, 128Go) - 5000mAH - 50MP/5MP -NOIR",1680.0,"SYSTEME D’EXPLOITATION : Android 12 PROCESSEUR : UNISOC TIGER Référence Processeur : OCTA-CORE MEMOIRE :4GB STOCKAGE : 128GB TAILLE DE L’ECRAN : 6,5 pouces Ecran : LCD IPS Résolution Ecran : 720 x 1600 pixels APPAREIL PHOTO : 50 mégapixels CAMÉRA SELFIE : 5 mégapixels Batterie : 5000 mAh"
Samsung Galaxy A54 5G 8+256GB white (Dual Sim) (SM-A546EZWDMWD),5258.0,"Samsung Galaxy A54 5G    Écran: Super AMOLED Taille écran: 6.4″ (163.1mm) Processeur: Octa-Core 2.4 GHz, 2 GHz Mémoire: RAM 8 Go – 128 GB ou 256 GB stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale : 50.0 MP + 12.0 MP + 5.0 MP / F1.8 , F2.2 , F2.4 – Auto Focus – Flash, Caméra frontale: 32.0 MP / F2.2, Résolution de l’enregistrement vidéo UHD 4K (3840 x 2160) @30fps Android Connectivité: USB de type C, Bluetooth v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax 2.4G+5GHz, HE80, MIMO, 1024-QAM, GPS, Glonass, Beidou, Galileo, QZSS, Smart Switch (version PC) Batterie: 5000 mAh Dimensions: 158.2 x 76.7 x 8.2 mm Poids: 202 g"
"Itel P55 24GB(8+16GB)/256GB, 50MP, 6.6” HD+ 90Hz, 18W - Astral Purple",1450.0,RAM 24GB(8+16GB) ROM 256GB  Fast Charge 18W  i-Boost Booster de Jeu Caméra 50MP AI Écran 6.6” de 90Hz : Expérience Utilisateur plus Fluide Batterie 5000mAh charge 18W NFC Fast Connected Design Innovant
Samsung Galaxy A05 4G Dual Sim 64GB,1499.0,"6,7"" Écran HD+ Caméra principale 50MP Processeur octa-cœur Batterie de 5 000 mAh (typique) Taille de la RAM (Go) 4 Capacité de stockage (Go) 64"
"XIAOMI Redmi Note 13 Amoled 120Hz 6,67″(8Go, 128Go) Snapdragon 685 - 108MP/8 MP- Bleu",2390.0,"Système d’exploitation Android 8 Giga de Ram , 128 Giga de Rom Ecran 6.67 Pouces Connexions USB Bluetooth Distance focale USB Type C Résolution fixe effective 10 Caractéristiques spéciales Caméra 50MP Garantie constructeur Garantie de 1 An."
"Oppo RENO 11F AMOLED - 6,7""(8 +8 Go RAM+256Go ROM) Mediatek -64 MP - Bleu",4190.0,Mediatek Helio G99 RAM 8+8 Go  ROM 256Go  Camera : 100 MP Selfie Ultra-Sensible avec IMX709  32MP Microlentilles  4500mAh W SUPERVOOC TM  Design en fibre de verre 
Samsung Galaxy A54 5G (Dual Sim) (SM-A546EZKCMWD),5716.0,"Samsung Galaxy A54 5G    Écran: Super AMOLED Taille écran: 6.4″ (163.1mm) Processeur: Octa-Core 2.4 GHz, 2 GHz Mémoire: RAM 8 Go – 128 GB Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale : 50.0 MP + 12.0 MP + 5.0 MP / F1.8 , F2.2 , F2.4 – Auto Focus – Flash, Caméra frontale: 32.0 MP / F2.2, Résolution de l’enregistrement vidéo UHD 4K (3840 x 2160) @30fps Android Connectivité: USB de type C, Bluetooth v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax 2.4G+5GHz, HE80, MIMO, 1024-QAM, GPS, Glonass, Beidou, Galileo, QZSS, Smart Switch (version PC) Batterie: 5000 mAh Dimensions: 158.2 x 76.7 x 8.2 mm Poids: 202 g"
"Samsung Galaxy A35 - 6.6"" - 8GB RAM + 256GB ROM - Jaune",4499.0,"Poids (g): 209 Vitesse CPU: 2,4 GHz, 2 GHz Type de processeur: Octa-Core Résolution (affichage principal): 1080 x 2340 (FHD+) Caméra arrière - Résolution (multiple): 50,0 MP + 8,0 MP + 5,0 MP Caméra frontale - Résolution: 13,0 MP Mémoire (Go): 8 Stockage (Go): 256"
"Samsung Galaxy Z Fold 3 - 7,6"" - 256 GB + 12 GB - Silver",7496.0,"RAM : 12 Go Stockage interne : 256 Go  Écran Principal Taille : 7,6 pouces Résolution : 2208 x 1768 pixels Taux de rafraîchissement : 120 Hz Écran Extérieur : Taille : 6,2 pouces Résolution : 2268 x 832 pixels Taux de rafraîchissement : 120 Hz Batterie: 4400 mAh, non amovible"
Vivo X80 lite 5G 256Go 8Go Noir,3200.0,"Stockage : 256Go Ram : 8Go Batterie : 4500 mah , fast charge 44 watts   "
XIAOMI Redmi 10C (4GB -64GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Vert,1335.0,Système d'exploitation (OS) Android 12 Geekbench Benchmark 1328 (Multi-Core)  Fabricant Xiaomi  Geekbench Benchmark 292 (Single Core) Résolution d'écran 2400x1080 Plus de modèles avec 2400x1080  Protection Curved Glass Type d’écran OGS Multipoints (multitouch) capacitif 10 Infinity Oui - Plus de modèles avec un écran infini Luminance 500 cd/m² Taille écran 6.71 pouces Architecture CPU 4x2.2 GHz Kryo 265 Gold (Cortex-A73) + 4x1.8 GHz Kryo 265 Silver (Cortex-A53) Fabricant Qualcomm Nom du produit Snapdragon 680 Plus de modèles avec Snapdragon 680  Nombre de cœurs 8 Fréquence processeur 2.2 GHz Les bits du processeur 64 bit Finesse de gravure 6 nm GPU Adreno 610 Fréquence du processeur graphique (GPU) 0 Mhz Noyaux de processeur graphique (GPU) 8 Mémoire RAM 4 GB Plus de modèles avec 4 Go (Gb) de RAM Capacité de stockage (ROM) 64 GB Résolution arrière 50 MP Plus de modèles avec 50 MP  Capteur Samsung S5KJN1 Plus de modèles avec Samsung S5KJN1 Flash arrière Single LED Capteur photo avant Résolution avant 5 MP Flash à l'avant Non Capacite de la batterie 5000 mAh
"Infinix Note 30 - 6.7""-(8 Go-256 Go) ram+ jusqu'a 8G AMOLED -Helio G 99 - 64 MP - Noir",2290.0,"Ecran : 6.7"" AMOLED ; Résolution :  1080 x 2460 pixels Mémoire RAM : 8 Go - Stockage : 256 Go  Appareil photo Arrière : Triple ; 64MP, f/1,7, (large) , 13 MP, f/2,5, (téléobjectif) , 2 MP, f/2,4, (profondeur) Camera Selfie : 16 MP Processeur : Octa-core ; Chipset : Mediatek Helio G96 Capacité Batterie : 5000 mAh Système d'exploitation : Android 11, XOS 8 Capteurs : Empreinte digitale (montée latéralement), accéléromètre, gyroscope, proximité, boussole Garantie : 1 an"
"Samsung Tele B310E - 2"" - Dual Sim - Radio",269.0,Samsung Chargeur Samsung Micro USB (1200mAh) Guide de démarrage rapide Point:0.05
"Iku X3 - 6.52"" (6 Go -128 Go) Dual Sim-4G - 48MP- 16MP - Mediatek - 5000 mAh- Bleu",1299.0,"Taille d'écran: 6.52"" HD Punch Hole Mémoire RAM : 6 Go - Stockage : 128 Go  Appareil photo Arriére : AI Quad Camera 48 MégaPixel + 5 MégaPixel + 2 MégaPixel + QVGA Appareil Photo Frontale : 16 MégaPixel Processeur : Octa Core Batterie : 5000 mAh Systéme d'exploitation : Android 10.0 Connectivité : Wifi, Bleutooth  Dual SIM : (Micro-SIM,Nano-SIM,dual stand-by) Empreinte Digitale  Garantie : 1 an"
Samsung Galaxy A04s Rom 64GB RAM 4GB Blanc,1499.0,"Taille : 6,5 pouces Type d ecran : PLS LCD, 90Hz, 400 nits (peak) Système d'exploitation : Android 12, One UI Core 4 Mémoire interne : 64 Go Ram : 4 Go Camera principale :  50 MP Batterie : Li-Po 5000 mAh"
"Samsung A05 6.7"" (128GB - 6GB) IPS LCD - 5000 mAh - 50MP- Blanc",1699.0,"Écran 6,7"" HD+ Caméra principale 50MP Processeur octa-cœur Batterie de 5 000 mAh (typique) Taille de la RAM (Go) 6 Capacité de stockage 128"
"XIAOMI Redmi Note 11 Pro - AMOLED FHD+ de 6,67’’(8Go, 128Go)G96 -108MP- Gris +Kit+Band",2990.0,"RAM: 8Go ROM :128Go Capteurs photos arrière : 108Mpx + 8Mpx + 2Mpx Taille : 6,67’’ FHD+ AMOLED Résolution :1080 x 2400 pixels Charge Rapide : Oui  67W Connectivités : 4G Protection : Gorilla Glass 5"
Vivo Y03,1280.0,8GB ( 4+4) RAM - 64 GB ROM  (6.5 inch) Full HD+ Display 13MP + 2.2MP + 0.08MP - 5MP Front Camera 5000 mAh Lithium Polymer Battery Helio G85
Honor X6A (4GB -128GB) Helio G35 -5200 mAh - 50 MP- NFC- SILVER,1459.0,Système d'exploitation (OS) Android 12 Mémoire interne : 128 Go Mémoire RAM : 4 Go Fabricant HONOR Taille écran 6.71 pouces Architecture CPU 4x2.2 GHz Kryo 265 Gold (Cortex-A73) + 4x1.8 GHz Kryo 265 Silver (Cortex-A53) Fabricant Qualcomm Nom du produit HELIO G35 GPU Adreno 610 Fréquence du processeur graphique (GPU) 0 Mhz Mémoire RAM 4 GB  Capacite de la batterie 5000 mAh
"realme C67 6,72"" (256Go ROM / 8GB ) - 5000mAH - 108MP/8MP-VERT",2550.0,"Display : ""6.72'' FHD+ PLS LCD  Camera Rear : ""108 MP  Camera Front : 8MP Processor : Qualcomm Snapdragon 685 (SM6225) Memory :8+256GB Battery : 5000 mAh (33W Charging). SIM Card : Dual SIM "
"Samsung Galaxy A05s - 6,7"" FHD+ - 4GB+128GB - 50 MP - Noir + Band + Écouteur",2199.0,"RAM: 4GB ROM: 128GB Taille de l'écran: 6,7"" Caractéristique de la batterie: 5 000 mAh"
"TCL Smartphone 30 SE Bleu ( 4GB RAM, 128 stockage)",1990.0,"Processeur : Helio G25 Octo-Core cadencé à 1.8 GHz Système : Android 12 avec TCL UI Ecran : 6,52 pouces, résolution HD+ de 720 x 1600 pixels RAM : 4 Go Stockage : 128 Go Batterie : 5000 mAh"
ipro telephone A10mini 1.8'' Lcd -VGA-Dual Sim-Bluetooth-Micro Sd-Werless Fm,195.0,"FM Sans Fil -Vibration -Bluetooth -Batterie Big -Haut-parleur Type: Téléphone à fonctions de type barre Puce: SC6531E RAM / ROM: 32 Mo + 32 Mo Quadri-bande: GSM 850/900/1800/1900 Affichage: 1,77 pouces 128 * 160 Dimensions: 108.3 * 46.9 * 13.1mm Caméra: 0.08MP Batterie: 800 mAh Haut-parleur: oui Moteur: Moteur discret, vibration de support, aucun moteur séparé pour enlever Carte TF: jusqu'à 16 Go Sim: Dual Sim. Emplacement SIM Sim Sim standard Couleur: Noir-Red"
BM10 Mini téléphone portable double carte sim,150.0,Peut être utilisé comme téléphone autonome ou Bluetooth pour d'autres appareils Il permet une carte SIM Micro Size. Couleur bleu et noir    
"XIAOMI Redmi 13 - 6.79"" ( 128GB + 8GB ) Helio G91 - 5030mAH - 108MP - Bleu",2099.0,RAM : 8 Go ROM : 128 Go Batterie : 5000 mAh Processeur : MediaTek Helio G91 Ultra
Samsung galaxy s24+ 5g dual sim 256 gb onyx black (sm-s926bzkbmwd),16181.0,"Galaxy S24+     Définir la nouvelle norme du mobile, maintenant avec Galaxy AI Cadres réduits et aluminium satiné Space Zoom pour des portraits parfaits et une expérience de jeu optimisée"
Telefunken MOBILE PHONE TF703,179.0,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
"X-GO SPARK Mini téléphone portable, écran 1.77 "", MP3 MP4, radio FM Bluetooth",199.0,CPU:SC6531DA Affichage: 1.77 pouces QQVGA 128*160 SIM: double SIM double veille Mémoire: 32 Mo  de RAM et 32 Mo de ROM Caméra: 0.08MP Haut-parleur: 2030 haut-parleur Carte T: prend en charge jusqu'à 16 Go Multimédia: MP3/MP4/FM/Radio/Bluetooth/GPRS/ Prise jack/torche/enregistrement 3.5mm Batterie: 25BI-1800mAh
"Nokia 3310 Dual SIM MP3 Player, Wireless FM Radio and Rear Camera,Blue",275.0,"Superbes boutons Design emblématique Prise casque pour votre musique Écran incurvé de 2,4 pouces avec couche polarisée pour une meilleure lisibilité en plein soleil Caméra 2 MP à flash LED pour des photos simples Connectivité 2G pour téléphoner et envoyer des SMS Nouvelle interface avec des clins d’œil à l’originale Autonomie impressionnante, jusqu’à 22 heures de communication Radio FM et lecteur MP3 Mémoire de 16 Mo plus fente de carte MicroSD prenant en charge jusqu’à 32 Go"
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 64Go - 50MP - 5000mAh - Rose,1599.0,"Taille : 6,5 pouces Type d ecran : PLS LCD, 90Hz, 400 nits (peak) Système d'exploitation : Android 12, One UI Core 4 Mémoire interne : 64 Go Ram : 4 Go Camera principale :  50 MP Batterie : Li-Po 5000 mAh"
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Blanc",1199.0,"ROM : 128 GO RAM :  4 Go  TAILLE : 6,6"" Résolution : 720*1612 Caméra frontale : 8 MP Caméra dorsale : Triple Caméra 13 MP  Batterie : 5000mAh"
XIAOMI Redmi 13C (6GB -128GB) MediaTek G 85 -5000 mAh-50 MP- NFC - Bleu,1699.0,Fabricant: Xiaomi Nom du produit: Redmi 13C Poids: 193g Dimensions: 168.76 x 76.41 x 8.77mm Système d'exploitation (OS): Android 12 Taille de l'écran: 6.71 pouces Définition: 1650x720 Mémoire vive (RAM): 6GB Stockage (ROM): 128GB Appareil photo: 50MP Samsung S5KJN1 Processeur: MediaTek Helio G85 Batterie: 5000mA
"Samsung Galaxy A04e - 6,5” HD+ - 3 / 32GB - 13 MP - Bleu",1199.0,"Display: ""6.5” HD+ PLS LCD Infinity-V Display"" Camera: Rear Rear: 13 MP (Main) + 2 MP (Depth)  Front Front: 5 MP Processor: ""MediaTek P35 Octa-core 2.3 GHz, 1.8 GHz"" Memory ""3+32GB MicroSD Up to 1TB "" Battery 5,000 mAh (typical) / 7.75W Charging Sim Slot type Dual Sim Biometric Authentification: No fingerprint Bluetooth : Bluetooth v5.0 Sensors: Accelerometer,Light Sensor,Proximity Sensor Size 164.2 x 75.9 x 9.1mm Weight: 188g Color, Cooper, Black, White In-Box items: Travel Adapter (7.75W) , Data cable (USB > Type-C), Ejection pin, Quick Start guide"
Samsung Galaxy A05 4G Dual Sim 64GB,1499.0,"6,7"" Écran HD+ Caméra principale 50MP Processeur octa-cœur Batterie de 5 000 mAh (typique) Taille de la RAM (Go) 4 Capacité de stockage (Go) 64"
"Logicom Le Posh 182 Le mobile 1,77"" du quotidien",135.0,Deux port de sim Très bon qualité Couleur noir
"XIAOMI Redmi 10A 6.53"" (4Go, 128 Go) Android 13MP /5MP - GRIS",1399.0,"RAM : 4Go ROM : 128Go Écran HD + Dot Drop de 6,53 pouces 720 x 1 600 HD +"
"Samsung Galaxy A05 - 6.7"" - 4G + 64GB - Noir",1249.0,"6,7"" Écra1n HD+ Caméra principale 50MP Processeur octa-cœur Batterie de 5 000 mAh (typique) Taille de la RAM (Go) 4 Capacité de stockage (Go) 64 "
Samsung galaxy a15 light blue 4go 128 go (sm-a155flbdmwd),3021.0,"Galaxy A15  Écran: Super AMOLED Taille écran: 6.5″ (163.9mm) Processeur: Octa-Core 2.2 GHz, 2 GHz Mémoire: RAM 4 Go – 128 GB stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale: 50.0 MP + 5.0 MP + 2.0 MP – F1.8, F2.2, F2.4 – Auto Focus – Zoom digital jusqu’à 10x – Flash / Caméra frontale: 13.0 MP – f/2.0 / Vidéo Enregistrement Résolution: FHD (1920 x 1080) @30fps – Ralentissement: 120fps @HD Android Connectivité: USB Type-C, Version: 2.0, 3.5mm Stereo, Wi-Fi, Bluetooth v5.3, Wi-Fi Direct, NFC, Smart Switch (PC version), GPS, Glonass, Beidou, Galileo, QZSS Batterie: 5000 (mAh, Typical)"
"Apple iPhone 15 256GB Vert 6,1"" Green Dynamic Island A16 Bionic iOS 48 Mpx 6Gb RAM",11975.0,"DYNAMIC ISLAND ARRIVE SUR L’IPHONE 15 DESIGN INNOVANT APPAREIL PHOTO 48 MPX AVEC TÉLÉOBJECTIF 2X, PORTRAITS NOUVELLE GÉNÉRATION PUISSANTE PUCE A16 BIONIC CONNECTIVITÉ USB-C"
"Vivo Y02S (3- 32) 6,51 Pouces - 5000mAh- Double Sim- Fast Charge 18W - Bleu",1220.0,Processeur : Helio P35 Ram : 3Go Stockage: 32 Go
Nokia Nouveau téléphone 105,199.0,Nokia 105 Chargeur Nokia  Micro USB (1200mAh) Guide de démarrage rapide Point:0.05
Telefunken Telephone Classy Double Sim Camera FM Multi media bluetooth Micro Sd,197.0,"Gamme ClassyvAutonomie en marche 5hvAutonomie en veille 216hvType monoblocvtemps de charge 3hvUsage classique Secteur d'utilisation Villevtaille écran 1.77"" Double écran non Résolution photo avant N/A Vidéo en lecture 400 x 240 Stabilisateur optique non Système d'exploitation Speadtrum DAS 0,343 W/kg mémoire interne 32+32Mbit carte mémoire oui Carte mémoire prise en charge 32GB bluetooth 2.1 Réseaux 2G:900/1800 MHz Enregistreur vidéo oui prise jack 3.5 mm radio oui MP3 oui double sim oui dimension telephone (cm) 105x45x14 Poids tel + batterie (g) 60 Résolution photo arrière 0.08MP Main libre oui"
Nokia Nouveau téléphone 105,235.0,Nokia 105 Chargeur Nokia  Micro USB (1200mAh) Guide de démarrage rapide Point:0.10
realme 9i (6GB Ram + 128GB Rom) Snapdragon 680-50MP- 5000mAh-33W - Black,2190.0,"Type d'écran : LCD IPS Appareil photo : 50 MP Ratio d'aspect : 20:9 Résolution : 1080 x 2412 px • FHD+ Densité : 401 ppi • Très haute densité Processus : Qualcomm Snapdragon 680 (SM6225) CPU :4x2.4 GHz Kryo 265 Gold + 4x1.9GHz Kryo 265 Silver Type : Octa-Core Nanomètre :6 nm RAM : 6 GB Stockage : 128 GB Type : UFS Storage 2.1 Batterie : 5000 mAh Charge rapide Oui , 33.0W"
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Vert",1240.0,"Ecran 6.6 LCD IPS (1080 x 2408 Pixels) Mémoire RAM: 4 Go - Stockage: 128 Go Apareil Photo Arriére: Dual ; 13 MP, f/1.8, (wide) , Frontale : 8 MP, f/2.0, (wide)  Processeur: Mediatek Helio G25 (12 nm) Batterie: Li-Ion:  5200 mAh  Systéme d'exploitation: Android 13  Capteur : Empreinte digitale (montée à l'arrière), accéléromètre, proximité, boussole Garantie: 1 an"
Vivo Y03,1289.0,"PARTAGEZ CE PRODUIT  Vivo Y03 6,5"" (64Go ROM / 4GB jusqu'à 8Go) - 5000mAH - Helio G85 - Gem Green"
Samsung Galaxy S24+ 5G Dual Sim 12GB / 256 GB (SM-S926BZABMWD),20958.0,"SAMSUNG  S24 256 GB  Écran: Dynamic AMOLED 2X Taille écran: 6.7″ (169.1mm) Processeur: Deca-Core 3.2GHz, 2.9GHz, 2.6GHz, 1.95GHz Mémoire: RAM 12 Go – 256 Go stockage Appareil photo: Caméra Principale: 50.0 MP + 10.0 MP + 12.0 MP / F1.8 , F2.4 , F2.2 / Auto Focus / OIS / Flash Caméra frontale: 12.0 MP / F2.2 / Mise au point automatique Caméra arrière – Zoom: Optical Zoom 3x, Optical quality Zoom 2x (Enabled by Adaptive Pixel sensor) , Digital Zoom up to 30x Résolution de l’enregistrement vidéo: UHD 8K (7680 x 4320) @30fps Slow Motion: 240fps @FHD, 120fps @UHD, Android Connectivité: USB Type-C, USB 3.2 Gen 1, Earjack USB Type-C, Wi-Fi, Bluetooth v5.3, NFC, Wi-Fi Direct, UWB (Ultra Wideband), Smart Switch (PC version), GPS, Glonass, Beidou, Galileo, QZSS Batterie: 4900 (mAh, Typical)"
"Accent Tank P18 Gsm 2in1 powerBankk 5000mAh 1.8pouces Caméra et Video Bluetooth, radio FM, torche-LED",279.0,"Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh, rechargeable Li-ion RAM 32 Mo ROM 32 Mo Écran Taille de l'écran 1.8 inch, QVGA Bluetooth stéréo Oui Audio Jack Dia. 3,5 mm USB ™ Micro USB, USB 2.0 GPS A-GPS Caméra arrière Enregistreur vidéo CIF @ 30fp Langues Français, Anglais, Allemand, Espagnol, Italien, Arabe, Portugais, Néerlandais, Polonais ..."
OnePlus 12 5G 512Go 16Go Snapdragon 8 Gen3 Green vert,10450.0,"Stockage : 512 Go Ram : 16 Go Processeur : Snapdragon 8 Gen 3 Batterie : 5400 mah  Écran : 6.82 LTPO AMOLED , 120Hz"
Samsung Galaxy A35 5G - 6.6'' - (8GB - 256 GB) -50MP+12MP+5MP+/32MP - VIOLET,4690.0,"Affichage: 6,6 ""Super AMOLED Mémoire: 8 Go de RAM + 256 Go internes Appareil photo: 50 MP + 5MP + 5MP + 12MP arrière, caméra frontale 32MP CPU: Octa Core (Quatro 2,3 GHz + Quatro 1,7 GHz) OS: Android 10.0; One UI 2 Batterie: batterie Li-Po 5000 mAh non amovible 5G"
"Samsung Smartphone A55 Awesome Navy 6,6"" Octa Core 8Go 256Go Android 5G (SM-A556EZKWMWD)",8937.0,"SAMSUNG A55 6.6″ 8Go 256Go Android 5G  Modèle : Samsung Galaxy A55 Couleur : Awesome Navy (probablement une couleur vive comme Superbe marine) Affichage : taille d’écran de 6,6 pouces Processeur : Processeur octa-core (probablement Exynos ou Qualcomm Snapdragon de Samsung) RAM : 8 Go de RAM Stockage : 256 Go de stockage interne Système d’exploitation : Android (version non précisée, mais vraisemblablement une version récente avec support 5G) Connectivité : capacité 5G pour des vitesses de données mobiles plus rapides."
